image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
bbox20-21-22_WL+FR001_convert.rsml, bbox202122_WL+FR10, 1f5573a8-b96a-418f-9d75-2ef4d0fa4e55, 3.9453816, 3.8577201, 0.25030962, 0.0012724831, 273.48932576415143, 0.020133397, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 6, 6.1212416, 2ce498bd-91a2-4822-bca3-aab56ac1ced7, 0.13260554, 729d8d6c-ea50-4c13-96b9-8d0a0adc9c71, 1.1127988
bbox20-21-22_WL+FR001_convert.rsml, lat_2, b8eab10f-6ee6-44e4-8773-054cfabc72c4, 0.43227735, 0.42945778, 0.024267925, 1.09298584E-4, 337.4797288526001, 0.017436683, 1, Lateral root, bbox202122_WL+FR10, 1f5573a8-b96a-418f-9d75-2ef4d0fa4e55, 0.199055, 76.57707569094816, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_3, f2413b08-56a0-43c1-a90c-698aa46caa2a, 0.76349515, 0.7475646, 0.045151554, 2.1326367E-4, 324.78229790251964, 0.01848536, 1, Lateral root, bbox202122_WL+FR10, 1f5573a8-b96a-418f-9d75-2ef4d0fa4e55, 0.5452725, 78.15627006856846, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_5, 6125343c-ca03-4d90-bfc7-2c91db2ee11c, 0.8268471, 0.7864706, 0.051057026, 2.5176082E-4, 223.18468199868403, 0.019475808, 1, Lateral root, bbox202122_WL+FR10, 1f5573a8-b96a-418f-9d75-2ef4d0fa4e55, 0.73094565, 76.06400554087514, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_6, 729d8d6c-ea50-4c13-96b9-8d0a0adc9c71, 0.08380502, 0.08314416, 0.004839565, 2.3527038E-5, 246.52401212850788, 0.017097121, 1, Lateral root, bbox202122_WL+FR10, 1f5573a8-b96a-418f-9d75-2ef4d0fa4e55, 1.1127988, 25.783964116798135, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_7, 320c7ef1-d353-4aba-8294-e469005495e1, 0.103505366, 0.102912284, 0.004726298, 1.7311158E-5, 236.10423070057325, 0.014777317, 1, Lateral root, bbox202122_WL+FR10, 1f5573a8-b96a-418f-9d75-2ef4d0fa4e55, 0.5861027, 19.83508791577047, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, root_7, 2ce498bd-91a2-4822-bca3-aab56ac1ced7, 0.8182189, 0.777899, 0.048891097, 2.3438621E-4, 217.20628572006356, 0.018908532, 1, Lateral root, bbox202122_WL+FR10, 1f5573a8-b96a-418f-9d75-2ef4d0fa4e55, 0.13260554, 76.41886118901398, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, bbox202122_WL+FR09, 0aa4e3f8-25df-43a9-a0ad-5341e9f19e42, 4.419807, 4.3435435, 0.27481222, 0.0013680637, 273.41058734339947, 0.019695159, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 10, 5.9967294, 8773b639-1648-466a-81b5-fd366398648e, 0.10085075, 099e9f8b-e1e3-4f70-a5fc-6bd8b570a523, 1.7684264
bbox20-21-22_WL+FR001_convert.rsml, lat_1, 2f130d63-1e9b-4485-8cb1-2f6fe5bdb326, 0.96547157, 0.91859186, 0.057414405, 2.7260874E-4, 217.9622647177789, 0.018987902, 1, Lateral root, bbox202122_WL+FR09, 0aa4e3f8-25df-43a9-a0ad-5341e9f19e42, 0.5169586, 59.981218649434574, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_2, 92050220-fb20-4b88-994a-e522879b5043, 0.5475013, 0.5308982, 0.033658594, 1.6501873E-4, 217.61115201330523, 0.019362723, 1, Lateral root, bbox202122_WL+FR09, 0aa4e3f8-25df-43a9-a0ad-5341e9f19e42, 0.7251694, 77.24153015378533, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_3, 7cd653a5-4697-4647-854e-13f6bb1acef2, 0.13992234, 0.1345692, 0.0068483185, 2.684026E-5, 316.6898897738885, 0.014701001, 1, Lateral root, bbox202122_WL+FR09, 0aa4e3f8-25df-43a9-a0ad-5341e9f19e42, 1.0248338, 72.5437397030289, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_4, a405280c-36fb-4b76-aa26-43f859743574, 0.18493837, 0.1842204, 0.009814015, 4.1617364E-5, 322.6284387288911, 0.016359532, 1, Lateral root, bbox202122_WL+FR09, 0aa4e3f8-25df-43a9-a0ad-5341e9f19e42, 1.1712862, 80.04558235526403, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_5, 8773b639-1648-466a-81b5-fd366398648e, 0.11795383, 0.11791431, 0.0057729073, 2.2579692E-5, 343.7941294572501, 0.015542795, 1, Lateral root, bbox202122_WL+FR09, 0aa4e3f8-25df-43a9-a0ad-5341e9f19e42, 0.10085075, 46.1741278460372, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_6, 35620886-0413-4e76-b6e8-a5d0822538d5, 1.6250417, 1.1529244, 0.09790893, 4.751966E-4, 253.59967829729086, 0.018812288, 1, Lateral root, bbox202122_WL+FR09, 0aa4e3f8-25df-43a9-a0ad-5341e9f19e42, 0.19972886, 83.86588474297058, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, root_4, c04662a3-8220-4bf2-ae09-1b2e694c2dd2, 1.3631439, 1.3064393, 0.08353719, 4.0895306E-4, 221.57356331688305, 0.019274116, 1, Lateral root, bbox202122_WL+FR09, 0aa4e3f8-25df-43a9-a0ad-5341e9f19e42, 0.14247334, 99.60582345883319, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, root_5, 3bfb47b1-efdb-457c-9fe4-c3e1160abfeb, 0.01699703, 0.01699703, 8.873453E-4, 3.182363E-6, 356.61862924664945, 0.014314772, 1, Lateral root, bbox202122_WL+FR09, 0aa4e3f8-25df-43a9-a0ad-5341e9f19e42, 0.30949154, 88.34150280040484, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, root_5, a713af3c-1caa-4b78-b4bf-41558926f951, 0.20339176, 0.20210965, 0.01069703, 4.478623E-5, 206.25941859387905, 0.016754124, 1, Lateral root, bbox202122_WL+FR09, 0aa4e3f8-25df-43a9-a0ad-5341e9f19e42, 1.3774272, 71.70493783143799, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, root_6, 099e9f8b-e1e3-4f70-a5fc-6bd8b570a523, 0.03358365, 0.03358365, 0.0016786156, 7.025073E-6, 224.3803202732731, 0.015227542, 1, Lateral root, bbox202122_WL+FR09, 0aa4e3f8-25df-43a9-a0ad-5341e9f19e42, 1.7684264, 57.22441769663403, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, bbox202122_WL+FR08, 5dcb86b0-753c-49b0-865d-9944fdd1bf3f, 4.5184894, 4.4551992, 0.27785024, 0.0013675565, 281.89666025503345, 0.01954083, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 9, 4.525587, 8305906d-2e0b-4f5d-bc36-612e8be232ac, 0.11091062, 885cbb05-71a5-48df-ad53-d180fff7b2d8, 2.099603
bbox20-21-22_WL+FR001_convert.rsml, lat_1, dabd1505-5e48-4aea-b4fe-07c8d47ac4b6, 1.1785853, 1.0924349, 0.069794804, 3.2944573E-4, 320.85226169560764, 0.018734092, 1, Lateral root, bbox202122_WL+FR08, 5dcb86b0-753c-49b0-865d-9944fdd1bf3f, 0.18434672, 54.72497827175956, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_2, f73f6277-0bdd-40a9-a267-55bf32e1a949, 0.58683383, 0.5688888, 0.036034424, 1.764324E-4, 222.19390841806032, 0.019176386, 1, Lateral root, bbox202122_WL+FR08, 5dcb86b0-753c-49b0-865d-9944fdd1bf3f, 0.730579, 68.97082676706022, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_3, 732eece1-777d-4561-a84c-2af498a94be8, 0.2880616, 0.2856248, 0.014679351, 5.9779453E-5, 215.69148636593812, 0.015990693, 1, Lateral root, bbox202122_WL+FR08, 5dcb86b0-753c-49b0-865d-9944fdd1bf3f, 0.98203623, 63.64964495075672, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_4, 58712577-1e29-4a48-8527-63f4d554dd6e, 0.28275096, 0.27681196, 0.014473204, 5.905519E-5, 229.9615410516573, 0.016530376, 1, Lateral root, bbox202122_WL+FR08, 5dcb86b0-753c-49b0-865d-9944fdd1bf3f, 1.3799692, 63.52778071558536, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_6, 7a0b98b3-daa0-46df-9d02-5de1c6c709e7, 0.8857565, 0.86460507, 0.050778367, 2.3189417E-4, 329.4130568767616, 0.018167337, 1, Lateral root, bbox202122_WL+FR08, 5dcb86b0-753c-49b0-865d-9944fdd1bf3f, 0.56414896, 91.44246332510399, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_7, 4f338db0-5f59-4c09-82d4-d564b80092f4, 0.58724344, 0.42310578, 0.035649594, 1.7305155E-4, 248.16689118994938, 0.01921424, 1, Lateral root, bbox202122_WL+FR08, 5dcb86b0-753c-49b0-865d-9944fdd1bf3f, 0.42712802, 67.89821385980142, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, root_2, 8305906d-2e0b-4f5d-bc36-612e8be232ac, 1.3498439, 1.0875645, 0.08787123, 4.6456026E-4, 252.9211946258985, 0.020446964, 1, Lateral root, bbox202122_WL+FR08, 5dcb86b0-753c-49b0-865d-9944fdd1bf3f, 0.11091062, 91.19531976017625, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, root_3, 3e955fc3-b86d-4a32-9279-610de514d5f1, 0.014906674, 0.014906674, 7.106638E-4, 2.3615237E-6, 231.92554828711613, 0.013495025, 1, Lateral root, bbox202122_WL+FR08, 5dcb86b0-753c-49b0-865d-9944fdd1bf3f, 1.8746295, 66.51008719402304, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, root_3, 885cbb05-71a5-48df-ad53-d180fff7b2d8, 0.020273386, 0.020273387, 0.0012410034, 5.2619075E-6, 15.360390226326873, 0.016878841, 1, Lateral root, bbox202122_WL+FR08, 5dcb86b0-753c-49b0-865d-9944fdd1bf3f, 2.099603, 90.35679109615212, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, bbox202122_WL+FR07, f30a4c65-c002-44a4-b725-15cfcc93c5c3, 4.7910705, 4.64191, 0.30134448, 0.0015138886, 285.8326797076584, 0.019862404, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 10, 5.122623, 72e8a1ea-f382-40ee-8bed-122a377ca9d0, 0.19446571, 9ec3ff72-a201-412f-9b00-7ed6eb9750d9, 2.1465907
bbox20-21-22_WL+FR001_convert.rsml, lat_2, 427918a2-e1cd-4191-9d35-589cb0f79989, 0.39216217, 0.39067227, 0.019360522, 7.6392214E-5, 225.12530266642472, 0.015561569, 1, Lateral root, bbox202122_WL+FR07, f30a4c65-c002-44a4-b725-15cfcc93c5c3, 0.5329335, 43.90268013565776, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_3, 95637aea-57eb-4a92-8ac1-c4d3711790f6, 0.041386463, 0.04138318, 0.0021889599, 9.231213E-6, 189.2360736725927, 0.016993882, 1, Lateral root, bbox202122_WL+FR07, f30a4c65-c002-44a4-b725-15cfcc93c5c3, 0.7839635, 72.9673480353531, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_4, 4f9e5686-7297-4af5-9a7b-c100b43d2a9d, 0.19091807, 0.18169741, 0.009096733, 3.4734367E-5, 220.39941281742284, 0.015137881, 1, Lateral root, bbox202122_WL+FR07, f30a4c65-c002-44a4-b725-15cfcc93c5c3, 1.009827, 74.86399594521725, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_5, 8a3ca141-fa31-4043-8397-89c9874325fe, 0.48526347, 0.4594983, 0.029828763, 1.4720707E-4, 245.6726700296008, 0.019111253, 1, Lateral root, bbox202122_WL+FR07, f30a4c65-c002-44a4-b725-15cfcc93c5c3, 1.3452107, 87.1021922962627, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_6, b21257f8-16da-42c8-badd-d07988d4e02c, 0.32354203, 0.32278073, 0.017020917, 7.154711E-5, 207.67257107277635, 0.016288457, 1, Lateral root, bbox202122_WL+FR07, f30a4c65-c002-44a4-b725-15cfcc93c5c3, 1.6094825, 89.09826043968557, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_7, 72e8a1ea-f382-40ee-8bed-122a377ca9d0, 0.03944857, 0.03902139, 0.0021698838, 9.492989E-6, 336.7323695536173, 0.017311877, 1, Lateral root, bbox202122_WL+FR07, f30a4c65-c002-44a4-b725-15cfcc93c5c3, 0.19446571, 68.43546287953627, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_8, fedfba16-31cf-4bfa-a5e1-47f52dcc0832, 1.1199822, 0.9174404, 0.066467494, 3.1516922E-4, 290.670448055265, 0.018652445, 1, Lateral root, bbox202122_WL+FR07, f30a4c65-c002-44a4-b725-15cfcc93c5c3, 0.32089582, 51.171340129628646, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_9, 31515b1b-2475-402a-8d60-c08b781c882d, 0.739086, 0.6940295, 0.04464417, 2.155641E-4, 221.2945364289097, 0.01905489, 1, Lateral root, bbox202122_WL+FR07, f30a4c65-c002-44a4-b725-15cfcc93c5c3, 1.0975561, 90.54952537415154, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_10, cec27afd-3113-4111-b1d3-e620d16e8ecb, 0.099409334, 0.09902991, 0.0048588994, 1.8944258E-5, 345.5966436999732, 0.015544737, 1, Lateral root, bbox202122_WL+FR07, f30a4c65-c002-44a4-b725-15cfcc93c5c3, 1.493303, 59.82975237440037, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, root_1, 9ec3ff72-a201-412f-9b00-7ed6eb9750d9, 0.046630986, 0.046629928, 0.0025067548, 1.1594266E-5, 222.78855834757996, 0.016372766, 1, Lateral root, bbox202122_WL+FR07, f30a4c65-c002-44a4-b725-15cfcc93c5c3, 2.1465907, 85.02503614701345, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, bbox202122_WL+FR06, d4e1d2ee-1c1d-4d53-b349-e77331f11071, 4.7244396, 4.522957, 0.29884988, 0.0015092331, 276.82822275877714, 0.02005178, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 18, 3.8209097, 8558416d-b437-4901-9b0a-983132ada350, 0.0, b64b2058-c0eb-42a7-b446-c8829ccf71df, 4.71092
bbox20-21-22_WL+FR001_convert.rsml, lat_1, b64b2058-c0eb-42a7-b446-c8829ccf71df, 0.028356923, 0.028356923, 0.0015186226, 6.463628E-6, 265.48885198174867, 0.016852023, 1, Lateral root, bbox202122_WL+FR06, d4e1d2ee-1c1d-4d53-b349-e77331f11071, 4.71092, 3.6840947552781578, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_2, 08c4064a-f868-472b-b581-2b91ea79b9f5, 1.0042639, 0.9874798, 0.059499327, 2.8149932E-4, 330.1560175339189, 0.018516708, 1, Lateral root, bbox202122_WL+FR06, d4e1d2ee-1c1d-4d53-b349-e77331f11071, 0.20541996, 94.59984121234744, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_3, 7c62d4b7-6eb1-4b9b-8c9e-71ceafc42b24, 0.6359371, 0.4162535, 0.03748775, 1.7648877E-4, 256.10878927003006, 0.018438974, 1, Lateral root, bbox202122_WL+FR06, d4e1d2ee-1c1d-4d53-b349-e77331f11071, 0.5824428, 73.97825701365001, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_4, ea4fc4fc-9630-4376-8e12-5cbcc9c2f877, 0.41991273, 0.41825858, 0.024037546, 1.1008437E-4, 325.00220267303735, 0.01781474, 1, Lateral root, bbox202122_WL+FR06, d4e1d2ee-1c1d-4d53-b349-e77331f11071, 1.0894154, 99.01815398264529, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_5, 8dbe65d7-cddb-4d1d-ba93-ebd7e2ff2f1f, 0.6776185, 0.66510427, 0.040224105, 1.9019596E-4, 212.8719979369352, 0.018809415, 1, Lateral root, bbox202122_WL+FR06, d4e1d2ee-1c1d-4d53-b349-e77331f11071, 1.2103242, 61.701770622117465, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_6, 06c1cf3f-c675-47fc-9357-f1fb1509f363, 0.030309979, 0.030307975, 0.0012091901, 3.8387843E-6, 194.8818124178769, 0.012698695, 1, Lateral root, bbox202122_WL+FR06, d4e1d2ee-1c1d-4d53-b349-e77331f11071, 1.4236435, 78.51574292458623, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_7, ba3841de-7dd1-4da4-998d-04762ad5431f, 0.34956783, 0.34172142, 0.019865993, 9.000033E-5, 213.78694275739343, 0.017727995, 1, Lateral root, bbox202122_WL+FR06, d4e1d2ee-1c1d-4d53-b349-e77331f11071, 1.6935651, 64.60076245305935, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_8, 600df074-651b-44cf-9e6a-5b2561a774a1, 0.026947886, 0.026947886, 0.0015023872, 6.6533084E-6, 268.144484172563, 0.017674359, 1, Lateral root, bbox202122_WL+FR06, d4e1d2ee-1c1d-4d53-b349-e77331f11071, 4.7094784, 1.0284625644638399, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_9, 8558416d-b437-4901-9b0a-983132ada350, 0.019584592, 0.01958459, 9.3576254E-4, 3.4776335E-6, 261.72580023966515, 0.014789807, 1, Lateral root, bbox202122_WL+FR06, d4e1d2ee-1c1d-4d53-b349-e77331f11071, 0.0, 98.27420977824751, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_10, d5ef1ded-471e-4e5b-b38f-a919f7efe0b1, 0.11506364, 0.114551514, 0.005936057, 2.4434288E-5, 194.40931359147373, 0.016245238, 1, Lateral root, bbox202122_WL+FR06, d4e1d2ee-1c1d-4d53-b349-e77331f11071, 0.103870444, 35.12490350495089, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_11, 9729820b-45a9-4c85-8825-afa81583c934, 0.6618917, 0.6432678, 0.037919756, 1.7319739E-4, 324.9624236513112, 0.018031888, 1, Lateral root, bbox202122_WL+FR06, d4e1d2ee-1c1d-4d53-b349-e77331f11071, 0.61929756, 65.96154104140098, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_12, c4ff40f8-07f0-47e1-95e3-5b38ff112dbf, 0.023677211, 0.023677211, 0.0011101499, 4.1171616E-6, 264.56215923591805, 0.014526173, 1, Lateral root, bbox202122_WL+FR06, d4e1d2ee-1c1d-4d53-b349-e77331f11071, 0.0, 95.43785078199465, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_13, 332230dd-4dc2-4db9-ae48-0f4fa45dcb04, 0.025148628, 0.025148628, 0.0011991514, 4.541584E-6, 265.50680171888746, 0.014857273, 1, Lateral root, bbox202122_WL+FR06, d4e1d2ee-1c1d-4d53-b349-e77331f11071, 0.0, 94.4932082990252, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_14, 4c37e7a5-4df5-408c-b271-f8fef4f7b76e, 0.028522708, 0.028522708, 0.0017003356, 8.059826E-6, 268.6727036822151, 0.018944856, 1, Lateral root, bbox202122_WL+FR06, d4e1d2ee-1c1d-4d53-b349-e77331f11071, 4.7060795, 0.5002430548117339, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, root_4, 0bb118f3-54cd-44cd-ac0d-d24f1c6c22e4, 0.6655246, 0.64205456, 0.037641045, 1.6991967E-4, 325.4088448154632, 0.017884243, 1, Lateral root, bbox202122_WL+FR06, d4e1d2ee-1c1d-4d53-b349-e77331f11071, 0.058336526, 63.55671339690953, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, root_0, 1622b729-3204-4db0-9e43-153a4945f390, 0.04131696, 0.04131696, 0.0023448674, 1.0791058E-5, 228.08058891650583, 0.01784585, 1, Lateral root, bbox202122_WL+FR06, d4e1d2ee-1c1d-4d53-b349-e77331f11071, 1.9151603, 66.96194518875441, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, root_0, 5a96435b-1a26-4979-9fe4-02e9875ebf22, 0.025744358, 0.025744356, 0.0012984507, 5.1919224E-6, 0.7592455356859099, 0.015114936, 1, Lateral root, bbox202122_WL+FR06, d4e1d2ee-1c1d-4d53-b349-e77331f11071, 2.172995, 70.29698995668824, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, root_0, 4021d83c-1b90-4405-beae-faf3d23f891a, 0.027234359, 0.027234357, 0.0020021978, 1.120627E-5, 6.53284969110094, 0.022378182, 1, Lateral root, bbox202122_WL+FR06, d4e1d2ee-1c1d-4d53-b349-e77331f11071, 2.3345609, 85.83498729955024, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, bbox202122_WL+FR05, d1214ebb-4496-4b71-b823-2d7ae916b7a0, 4.2598886, 4.1584563, 0.25918564, 0.0012588894, 281.4961652828606, 0.019326206, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 12, 5.915605, d0634d22-8375-46dd-9b2d-6bfd185a9305, 0.16599695, dcf428e7-bfdc-41b0-87b7-e4e6a6e0669f, 2.1945298
bbox20-21-22_WL+FR001_convert.rsml, lat_1, d0634d22-8375-46dd-9b2d-6bfd185a9305, 1.2179991, 0.85984325, 0.076463275, 3.9959076E-4, 248.66776262216476, 0.019148163, 1, Lateral root, bbox202122_WL+FR05, d1214ebb-4496-4b71-b823-2d7ae916b7a0, 0.16599695, 65.14185003910775, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, root_3, 69d20266-7d54-491c-bba9-971b0f46b11c, 0.7272131, 0.50336254, 0.045841057, 2.3579525E-4, 221.00563308739652, 0.018447965, 1, Lateral root, bbox202122_WL+FR05, d1214ebb-4496-4b71-b823-2d7ae916b7a0, 0.31485742, 67.97764895984866, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_3, 306ad1dc-6bcb-4d57-8af5-565b9dc31887, 0.6295385, 0.60729283, 0.034066457, 1.4684387E-4, 321.73496802318346, 0.017099269, 1, Lateral root, bbox202122_WL+FR05, d1214ebb-4496-4b71-b823-2d7ae916b7a0, 0.38659889, 81.1876719467602, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_4, 79220d80-4159-480b-b4b6-3bbe5699a38b, 0.41157013, 0.4074783, 0.023386678, 1.0584308E-4, 319.601763341605, 0.017836014, 1, Lateral root, bbox202122_WL+FR05, d1214ebb-4496-4b71-b823-2d7ae916b7a0, 0.6865863, 64.72227151839387, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_5, 9dbf10d3-ca83-4e70-acf1-687322fbf319, 0.69192857, 0.67730665, 0.03920655, 1.7729553E-4, 223.86503714190897, 0.017718548, 1, Lateral root, bbox202122_WL+FR05, d1214ebb-4496-4b71-b823-2d7ae916b7a0, 0.73571986, 75.4960479906319, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_6, 7c95d6ed-29ad-419c-bd19-6dcf4c8b3412, 0.12739749, 0.12559271, 0.00645685, 2.6039961E-5, 330.2068341413438, 0.015741287, 1, Lateral root, bbox202122_WL+FR05, d1214ebb-4496-4b71-b823-2d7ae916b7a0, 0.9946064, 54.944500551683774, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_7, 7728ebf1-0de7-4f91-93a2-5677793ad78f, 0.117818765, 0.11771881, 0.0059466236, 2.4051433E-5, 201.59524633421742, 0.015193237, 1, Lateral root, bbox202122_WL+FR05, d1214ebb-4496-4b71-b823-2d7ae916b7a0, 1.4387875, 83.40636327599047, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_8, 8e892f71-6c2e-4264-a452-a61390cd7115, 0.101802364, 0.10164197, 0.0057307463, 2.5898755E-5, 341.91429747312253, 0.017282976, 1, Lateral root, bbox202122_WL+FR05, d1214ebb-4496-4b71-b823-2d7ae916b7a0, 1.6588864, 74.34505183245803, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, lat_9, e3a29210-1ca4-45a9-b102-4ddcffb64f35, 0.029527651, 0.029523894, 0.001331631, 4.7762296E-6, 209.20366725826142, 0.014106135, 1, Lateral root, bbox202122_WL+FR05, d1214ebb-4496-4b71-b823-2d7ae916b7a0, 1.811734, 79.51296420378644, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, root_3, 2ab414ba-636b-458c-b74a-78a4d038132c, 0.015241846, 0.015241846, 7.901444E-4, 2.730426E-6, 217.62675216536954, 0.014149363, 1, Lateral root, bbox202122_WL+FR05, d1214ebb-4496-4b71-b823-2d7ae916b7a0, 0.59437406, 65.15988173851659, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, root_3, 1322dfa8-b304-413e-aed9-4fa4187d4718, 0.027374191, 0.027374191, 0.0015742885, 7.1224626E-6, 339.52572567885574, 0.01780679, 1, Lateral root, bbox202122_WL+FR05, d1214ebb-4496-4b71-b823-2d7ae916b7a0, 1.3395274, 64.35469805802046, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, root_3, dcf428e7-bfdc-41b0-87b7-e4e6a6e0669f, 0.017306322, 0.017306324, 0.0011617332, 5.0870945E-6, 205.52137567292417, 0.01844059, 1, Lateral root, bbox202122_WL+FR05, d1214ebb-4496-4b71-b823-2d7ae916b7a0, 2.1945298, 95.95689051740226, 0, 0.0, null, null, null, null
bbox20-21-22_WL+FR001_convert.rsml, bbox202122_WL+FR04, aa72ec76-9a5b-48f8-a517-ba511983a3dc, 4.867268, 4.7627764, 0.2995636, 0.0014721901, 280.5627516308866, 0.01956093, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 10, 4.8559284, 1b798182-d1c1-4e07-84e6-a6a4d0cbe995, 0.2645903, 1e2e7ae3-ed95-4f60-9e87-bd92978464f2, 2.3239286
bbox20-21-22_WL+FR001_convert.rsml, lat_1, 1b798182-d1c1-4e07-84e6-a6a4d0cbe995, 0.058821104, 0.053223193, 0.0031620064, 1.35286555E-5, 161.6963684485078, 0.017177418, 1, Lateral root, bbox202122_WL+FR04, aa72ec76-9a5b-48f8-a517-ba511983a3dc, 0.2645903, 115.2283239021066, 0, 0.0, null, null, null, null
